label,text,text_np,text_tokens,text_nostop,text_lem
ham,Je suis super content pour toi !,je suis super content pour toi ,"['je', 'suis', 'super', 'content', 'pour', 'toi']","['super', 'content']","['super', 'content']"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard.",bonjour je suis occupé en ce moment je te rappelle plus tard,"['bonjour', 'je', 'suis', 'occupé', 'en', 'ce', 'moment', 'je', 'te', 'rappelle', 'plus', 'tard']","['bonjour', 'occupé', 'moment', 'rappelle', 'plus', 'tard']","['bonjour', 'occuper', 'moment', 'rappell', 'plus', 'tard']"
ham,Bonne chance pour ton entretien !,bonne chance pour ton entretien ,"['bonne', 'chance', 'pour', 'ton', 'entretien']","['bonne', 'chance', 'entretien']","['bon', 'chance', 'entretien']"
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com",félicitations  vous avez gagné un iphone 15 cliquez ici pour le réclamer  wwwfakelinkcom,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'iphone', '15', 'cliquez', 'ici', 'pour', 'le', 'réclamer', 'wwwfakelinkcom']","['félicitations', 'gagné', 'iphone', '15', 'cliquez', 'ici', 'réclamer', 'wwwfakelinkcom']","['félicitation', 'gagner', 'iphone', '15', 'cliquer', 'ici', 'réclamer', 'wwwfakelinkcom']"
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !",profitez d’une offre exclusive mais dépêchezvous stock limité ,"['profitez', 'd', '’', 'une', 'offre', 'exclusive', 'mais', 'dépêchezvous', 'stock', 'limité']","['profitez', '’', 'offre', 'exclusive', 'dépêchezvous', 'stock', 'limité']","['profiter', '’', 'offrir', 'exclusif', 'dépêchezvou', 'stock', 'limité']"
ham,C’était une journée incroyable !,c’était une journée incroyable ,"['c', '’', 'était', 'une', 'journée', 'incroyable']","['’', 'journée', 'incroyable']","['’', 'journée', 'incroyable']"
ham,"Salut, je t'envoie le document par email. Merci !",salut je tenvoie le document par email merci ,"['salut', 'je', 'tenvoie', 'le', 'document', 'par', 'email', 'merci']","['salut', 'tenvoie', 'document', 'email', 'merci']","['salut', 'tenvoie', 'document', 'e-mail', 'merci']"
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']"
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici.",votre compte paypal a été compromis réinitialisez votre mot de passe ici,"['votre', 'compte', 'paypal', 'a', 'été', 'compromis', 'réinitialisez', 'votre', 'mot', 'de', 'passe', 'ici']","['compte', 'paypal', 'compromis', 'réinitialisez', 'mot', 'passe', 'ici']","['compte', 'paypal', 'compromettre', 'réinitialiser', 'mot', 'passer', 'ici']"
spam,Félicitations ! Vous avez gagné un prix de 20000 €. Cliquez ici pour réclamer : www.fakelink3.com,félicitations  vous avez gagné un prix de 20000 € cliquez ici pour réclamer  wwwfakelink3com,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'prix', 'de', '20000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink3com']","['félicitations', 'gagné', 'prix', '20000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink3com']","['félicitation', 'gagner', 'prix', '20000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink3com']"
spam,Vous venez de gagner une carte cadeau Amazon de 500€ !,vous venez de gagner une carte cadeau amazon de 500€ ,"['vous', 'venez', 'de', 'gagner', 'une', 'carte', 'cadeau', 'amazon', 'de', '500€']","['venez', 'gagner', 'carte', 'cadeau', 'amazon', '500€']","['venir', 'gagner', 'carte', 'cadeau', 'amazon', '500', 'euro']"
ham,Je suis bloqué dans les embouteillages…,je suis bloqué dans les embouteillages…,"['je', 'suis', 'bloqué', 'dans', 'les', 'embouteillages…']","['bloqué', 'embouteillages…']","['bloquer', 'embouteillage', '…']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !",nouveau job à domicile gagnez jusqu’à 3000€ par mois ,"['nouveau', 'job', 'à', 'domicile', 'gagnez', 'jusqu', '’', 'à', '3000€', 'par', 'mois']","['nouveau', 'job', 'domicile', 'gagnez', 'jusqu', '’', '3000€', 'mois']","['nouveau', 'job', 'domicil', 'gagnez', 'jusqu', '’', '3000', '€', 'mois']"
ham,"J'ai adoré notre sortie d’hier, à refaire !",jai adoré notre sortie d’hier à refaire ,"['jai', 'adoré', 'notre', 'sortie', 'd', '’', 'hier', 'à', 'refaire']","['jai', 'adoré', 'sortie', '’', 'hier', 'refaire']","['jai', 'adorer', 'sortir', '’', 'hier', 'refaire']"
spam,Vous venez de gagner une carte cadeau Amazon de 500€ !,vous venez de gagner une carte cadeau amazon de 500€ ,"['vous', 'venez', 'de', 'gagner', 'une', 'carte', 'cadeau', 'amazon', 'de', '500€']","['venez', 'gagner', 'carte', 'cadeau', 'amazon', '500€']","['venir', 'gagner', 'carte', 'cadeau', 'amazon', '500', 'euro']"
spam,"Crédit rapide sans enquête, obtenez 5000€ en moins de 24h.",crédit rapide sans enquête obtenez 5000€ en moins de 24h,"['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'en', 'moins', 'de', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'moins', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenir', '5000', 'euro', 'moins', '24h']"
spam,Votre compte a été sélectionné pour une récompense de 5000 €. Cliquez ici pour réclamer : www.fakelink2.com,votre compte a été sélectionné pour une récompense de 5000 € cliquez ici pour réclamer  wwwfakelink2com,"['votre', 'compte', 'a', 'été', 'sélectionné', 'pour', 'une', 'récompense', 'de', '5000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink2com']","['compte', 'sélectionné', 'récompense', '5000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink2com']","['compte', 'sélectionner', 'récompense', '5000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink2com']"
ham,"Je suis en route, j’arrive dans 10 min.",je suis en route j’arrive dans 10 min,"['je', 'suis', 'en', 'route', 'j', '’', 'arrive', 'dans', '10', 'min']","['route', '’', 'arrive', '10', 'min']","['rout', '’', 'arriver', '10', 'min']"
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com",offre spéciale  70 de réduction sur tous nos produits cliquez ici  wwwpromofakecom,"['offre', 'spéciale', '70', 'de', 'réduction', 'sur', 'tous', 'nos', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offre', 'spéciale', '70', 'réduction', 'tous', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offrir', 'spécial', '70', 'réduction', 'tout', 'produit', 'cliquer', 'ici', 'wwwpromofakecom']"
ham,Je t’attends devant la gare.,je t’attends devant la gare,"['je', 't', '’', 'attends', 'devant', 'la', 'gare']","['’', 'attends', 'devant', 'gare']","['’', 'attend', 'devant', 'gare']"
spam,"Votre carte bancaire va être bloquée, cliquez ici pour éviter la suspension.",votre carte bancaire va être bloquée cliquez ici pour éviter la suspension,"['votre', 'carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'pour', 'éviter', 'la', 'suspension']","['carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'éviter', 'suspension']","['carte', 'bancaire', 'aller', 'être', 'bloquer', 'cliquer', 'ici', 'éviter', 'suspension']"
ham,Repose-toi bien et prends soin de toi !,reposetoi bien et prends soin de toi ,"['reposetoi', 'bien', 'et', 'prends', 'soin', 'de', 'toi']","['reposetoi', 'bien', 'prends', 'soin']","['reposetoi', 'bien', 'prend', 'soin']"
spam,Il ne reste que quelques heures pour profiter de cette offre exceptionnelle.,il ne reste que quelques heures pour profiter de cette offre exceptionnelle,"['il', 'ne', 'reste', 'que', 'quelques', 'heures', 'pour', 'profiter', 'de', 'cette', 'offre', 'exceptionnelle']","['reste', 'quelques', 'heures', 'profiter', 'cette', 'offre', 'exceptionnelle']","['reste', 'quelque', 'heure', 'profiter', 'ce', 'offre', 'exceptionnel']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
spam,Vous avez été sélectionné pour un héritage de 20000 €. Contactez-nous immédiatement !,vous avez été sélectionné pour un héritage de 20000 € contacteznous immédiatement ,"['vous', 'avez', 'été', 'sélectionné', 'pour', 'un', 'héritage', 'de', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionné', 'héritage', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionner', 'héritage', '20000', 'euro', 'contacteznous', 'immédiatement']"
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']"
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici.",nous avons détecté une activité suspecte sur votre compte vérifiez ici,"['nous', 'avons', 'détecté', 'une', 'activité', 'suspecte', 'sur', 'votre', 'compte', 'vérifiez', 'ici']","['détecté', 'activité', 'suspecte', 'compte', 'vérifiez', 'ici']","['détecter', 'activité', 'suspect', 'compte', 'vérifier', 'ici']"
ham,As-tu vu mon dernier message ?,astu vu mon dernier message ,"['astu', 'vu', 'mon', 'dernier', 'message']","['astu', 'vu', 'dernier', 'message']","['astu', 'voir', 'dernier', 'message']"
spam,Félicitations ! Vous êtes éligible pour un prêt de 20000 €. Contactez-nous dès maintenant !,félicitations  vous êtes éligible pour un prêt de 20000 € contacteznous dès maintenant ,"['félicitations', 'vous', 'êtes', 'éligible', 'pour', 'un', 'prêt', 'de', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitations', 'éligible', 'prêt', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitation', 'éligible', 'prêt', '20000', 'euro', 'contacteznous', 'dès', 'maintenant']"
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !",profitez d’une offre exclusive mais dépêchezvous stock limité ,"['profitez', 'd', '’', 'une', 'offre', 'exclusive', 'mais', 'dépêchezvous', 'stock', 'limité']","['profitez', '’', 'offre', 'exclusive', 'dépêchezvous', 'stock', 'limité']","['profiter', '’', 'offrir', 'exclusif', 'dépêchezvou', 'stock', 'limité']"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard.",bonjour je suis occupé en ce moment je te rappelle plus tard,"['bonjour', 'je', 'suis', 'occupé', 'en', 'ce', 'moment', 'je', 'te', 'rappelle', 'plus', 'tard']","['bonjour', 'occupé', 'moment', 'rappelle', 'plus', 'tard']","['bonjour', 'occuper', 'moment', 'rappell', 'plus', 'tard']"
ham,J’arrive chez toi dans 5 minutes.,j’arrive chez toi dans 5 minutes,"['j', '’', 'arrive', 'chez', 'toi', 'dans', '5', 'minutes']","['’', 'arrive', 'chez', '5', 'minutes']","['’', 'arriver', 'chez', '5', 'minute']"
spam,Vous êtes notre heureux gagnant du jour !,vous êtes notre heureux gagnant du jour ,"['vous', 'êtes', 'notre', 'heureux', 'gagnant', 'du', 'jour']","['heureux', 'gagnant', 'jour']","['heureux', 'gagnant', 'jour']"
ham,"Il fait beau aujourd’hui, on sort ?",il fait beau aujourd’hui on sort ,"['il', 'fait', 'beau', 'aujourd', '’', 'hui', 'on', 'sort']","['fait', 'beau', 'aujourd', '’', 'hui', 'sort']","['faire', 'beau', 'aujourd', '’', 'hui', 'sort']"
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant.",nous avons un super investissement pour vous contacteznous maintenant,"['nous', 'avons', 'un', 'super', 'investissement', 'pour', 'vous', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']"
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']"
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']"
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.,découvrez comment obtenir un prêt sans intérêt immédiatement,"['découvrez', 'comment', 'obtenir', 'un', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrez', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrir', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,"Vous avez un message vocal non lu, écoutez-le ici.",vous avez un message vocal non lu écoutezle ici,"['vous', 'avez', 'un', 'message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lire', 'écoutezle', 'ici']"
ham,"Je suis en route, j’arrive dans 10 min.",je suis en route j’arrive dans 10 min,"['je', 'suis', 'en', 'route', 'j', '’', 'arrive', 'dans', '10', 'min']","['route', '’', 'arrive', '10', 'min']","['rout', '’', 'arriver', '10', 'min']"
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.,découvrez comment obtenir un prêt sans intérêt immédiatement,"['découvrez', 'comment', 'obtenir', 'un', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrez', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrir', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']"
spam,Gagnez 500€ immédiatement en répondant à ce sondage !,gagnez 500€ immédiatement en répondant à ce sondage ,"['gagnez', '500€', 'immédiatement', 'en', 'répondant', 'à', 'ce', 'sondage']","['gagnez', '500€', 'immédiatement', 'répondant', 'sondage']","['gagnez', '500', 'euro', 'immédiatement', 'répondre', 'sondage']"
ham,Peux-tu acheter du pain en rentrant ?,peuxtu acheter du pain en rentrant ,"['peuxtu', 'acheter', 'du', 'pain', 'en', 'rentrant']","['peuxtu', 'acheter', 'pain', 'rentrant']","['peuxtu', 'acheter', 'pain', 'rentrant']"
ham,Je suis bloqué dans les embouteillages…,je suis bloqué dans les embouteillages…,"['je', 'suis', 'bloqué', 'dans', 'les', 'embouteillages…']","['bloqué', 'embouteillages…']","['bloquer', 'embouteillage', '…']"
spam,Bénéficiez d’une réduction immédiate de 50% sur votre prochaine commande !,bénéficiez d’une réduction immédiate de 50 sur votre prochaine commande ,"['bénéficiez', 'd', '’', 'une', 'réduction', 'immédiate', 'de', '50', 'sur', 'votre', 'prochaine', 'commande']","['bénéficiez', '’', 'réduction', 'immédiate', '50', 'prochaine', 'commande']","['bénéficiez', '’', 'réduction', 'immédiat', '50', 'prochain', 'command']"
ham,Comment s'est passée ta journée ?,comment sest passée ta journée ,"['comment', 'sest', 'passée', 'ta', 'journée']","['comment', 'sest', 'passée', 'journée']","['comment', 'sest', 'passer', 'journée']"
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.,votre compte whatsapp sera supprimé si vous ne mettez pas à jour vos informations,"['votre', 'compte', 'whatsapp', 'sera', 'supprimé', 'si', 'vous', 'ne', 'mettez', 'pas', 'à', 'jour', 'vos', 'informations']","['compte', 'whatsapp', 'supprimé', 'si', 'mettez', 'jour', 'informations']","['compte', 'whatsapp', 'supprimer', 'si', 'mettre', 'jour', 'information']"
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com",offre spéciale  70 de réduction sur tous nos produits cliquez ici  wwwpromofakecom,"['offre', 'spéciale', '70', 'de', 'réduction', 'sur', 'tous', 'nos', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offre', 'spéciale', '70', 'réduction', 'tous', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offrir', 'spécial', '70', 'réduction', 'tout', 'produit', 'cliquer', 'ici', 'wwwpromofakecom']"
